2.451593467621209,6.905639953016545
2.45152607041717,6.905613044571266
2.4516110318638074,6.905708304032937
2.4517304557992508,6.905686593803843
2.451387354022824,6.90551000099967
2.4514793346129733,6.905619909613634
2.451647461836621,6.905681760990373
2.4516164655625863,6.905696218900111
2.451404626966086,6.905580925087721
2.451525759758847,6.905602015102554
2.45138369011199,6.905535048464698
2.4514072760487813,6.905499515155546
2.451189653841532,6.905403368926627
2.4513199193198094,6.9054907249712505
2.4513290154558276,6.9054652095214015
2.4515661155026742,6.905614931935456
2.4514083717880193,6.9054658633934745
2.4513733063227146,6.905523463458679
2.4513165441561076,6.905546807892992
2.4511956351490856,6.905385564377091
2.4512566759321732,6.905529763480057
2.451494528060327,6.905633019551962
2.4516036481839416,6.905689219904953
2.4513508397513375,6.90555015987555
2.4515015408598266,6.905676642349899
2.4515882960818445,6.905682927377902
2.451344852416419,6.905490548489497
2.4511400599032367,6.90533028327494
2.4513777518887228,6.905580686863527
2.451479743047691,6.9055453723236795
2.451487475428099,6.905708066956913
2.451353171009686,6.9055178470972205
2.451341974211227,6.90555058511047
2.451506989170807,6.905589947659167
2.4516533560493143,6.9057574581482095
2.451313930187017,6.905534216906148
2.451466829799516,6.905657764415809
2.451265189540538,6.905512275908989
2.4512892181479944,6.905547423141119
2.4513701210901715,6.905582449869295
2.451096961207308,6.905451525199059
2.4513033408961413,6.905526280882826
2.4513210811382478,6.905453283319657
2.4515124467761362,6.905659532190518
2.4511967682480056,6.905473070537148
2.451504526420445,6.905618639821551
2.4512806197703765,6.9055084297476625
2.4512306011212965,6.905423705793564
2.451490197856991,6.905619996297365
2.4516233510629766,6.905688935007688
2.4515811053150602,6.905768428317416
2.4515780128192834,6.905641191389213
2.451301213436104,6.905487710965808
2.479588920309886,6.87891843636255
2.4795592408646736,6.8788295011802605
2.47940634515684,6.878784874158565
2.4795042230680746,6.879002697676984
2.479594884433823,6.878936970778545
2.4794688496433914,6.878822932908621
2.4793317966562367,6.87875917652359
2.4793864820886693,6.8787508679176925
2.47953047469902,6.878891853075389
2.479524664225615,6.878820659983667
2.4794869324062283,6.878873723672155
2.4794100847347136,6.878744419533842
2.479529007054496,6.878808159314104
2.4795675134838966,6.878872025828073
2.479484954788631,6.878879278101705
2.479574289831734,6.878892772652434
2.4795832974680665,6.8788728430504555
2.4795003472758017,6.878776563928737
2.479439294196031,6.878816313981337
2.4472006507447404,6.895269454224952
2.447246887326681,6.8954388275812395
2.4471983134758166,6.89538720724771
2.4472166718059256,6.895367825222711
2.4471991111270524,6.895378763081782
2.4472520460527365,6.895290032063387
2.4471621817427676,6.895337229120132
2.4472393351504915,6.895392439328994
2.4472149750553984,6.895359431499861
2.44707525467692,6.895225806571232
2.447295143630858,6.8953873173802736
2.447207200387095,6.895421887709221
2.4472406318578037,6.8954058729202465
2.4470710641881466,6.895290418361688
2.4472525634205695,6.895337148833948
2.447077011963914,6.89526770879456
2.447226497803293,6.895375043823738
2.4471960631175587,6.895337679092453
2.44726624446808,6.895426516967264
2.4472493306960947,6.895362039887439
2.4472087099772564,6.895351155640579
2.4473167093445256,6.895378759516911
2.4472572013360536,6.895383571126895
2.447384283596031,6.895472159548109
2.4472041444029364,6.895331092012751
2.4473048608231185,6.895392705770937
2.44723141380751,6.895385882473538
2.4472647274460444,6.895392101875448
2.4471030137132974,6.89532489782089
2.4470709046845864,6.895284811689894
2.4471426025739635,6.895275783726808
2.4473409838424387,6.8954510683084065
2.4472925754385506,6.895417468331431
2.4474131349788735,6.895447115646055
2.447362698060946,6.895492981341079
2.447227066687738,6.895314248465563
2.447179335224359,6.895298939535255
2.4473287099182275,6.895394078127499
2.4472619217184253,6.895338734237189
2.447405854084015,6.895498449748764
2.447289482357551,6.895350174743433
2.447272092698929,6.89534040650068
